Subject	Choice.RT	Mode	RewN	RSeq	Target.ACC	Target.RT	Task	TaskChoice	Transition	Trialnr
1	478	Test	1	4	1	441	A1	Zahlen	r	61
1	678	Test	2	2	1	456	A1	Zahlen	r	62
1	332	Test	2	3	1	397	A1	Zahlen	r	63
1	355	Test	1	4	1	419	A2	Buchstaben	s	64
1	23	Test	1	1	1	1157	A2	Buchstaben	r	65
1	745	Test	2	2	1	416	A2	Buchstaben	r	66
1	491	Test	1	4	1	517	A2	Buchstaben	r	67
1	661	Test	2	2	1	599	A2	Buchstaben	r	68
1	774	Test	1	4	1	548	A1	Zahlen	s	69
1	348	Test	2	2	1	420	A2	Buchstaben	s	70
1	329	Test	2	3	1	450	A2	Buchstaben	r	71
1	525	Test	2	3	1	581	A2	Buchstaben	r	72
1	564	Test	1	4	1	363	A2	Buchstaben	r	73
1	403	Test	2	2	0	434	A2	Buchstaben	r	74
1	1071	Test	1	4	1	522	A1	Zahlen	s	75
1	314	Test	1	1	1	483	A1	Zahlen	r	76
1	398	Test	1	1	1	420	A1	Zahlen	r	77
1	383	Test	2	2	1	598	A1	Zahlen	r	78
1	516	Test	1	4	1	445	A1	Zahlen	r	79
1	467	Test	2	2	1	446	A1	Zahlen	r	80
1	522	Test	2	3	1	523	A1	Zahlen	r	81
1	562	Test	1	4	1	497	A1	Zahlen	r	82
1	598	Test	2	2	1	483	A1	Zahlen	r	83
1	765	Test	1	4	1	467	A1	Zahlen	r	84
1	469	Test	1	1	1	609	A1	Zahlen	r	85
1	431	Test	1	1	1	476	A1	Zahlen	r	86
1	517	Test	1	1	1	574	A2	Buchstaben	s	87
1	235	Test	2	2	1	489	A2	Buchstaben	r	88
1	356	Test	1	4	1	475	A2	Buchstaben	r	89
1	302	Test	1	1	1	465	A2	Buchstaben	r	90
1	402	Test	2	2	1	424	A2	Buchstaben	r	91
1	446	Test	2	3	1	554	A2	Buchstaben	r	92
1	247	Test	2	3	1	475	A2	Buchstaben	r	93
1	453	Test	1	4	1	561	A2	Buchstaben	r	94
1	400	Test	1	1	1	390	A2	Buchstaben	r	95
1	244	Test	1	1	1	425	A2	Buchstaben	r	96
1	389	Test	1	1	1	483	A2	Buchstaben	r	97
1	467	Test	2	2	1	454	A2	Buchstaben	r	98
1	507	Test	1	4	1	428	A2	Buchstaben	r	99
1	1320	Test	2	2	1	438	A1	Zahlen	s	100
1	332	Test	2	3	1	485	A1	Zahlen	r	101
1	321	Test	1	4	0	443	A1	Zahlen	r	102
1	640	Test	1	1	1	395	A1	Zahlen	r	103
1	370	Test	1	1	1	466	A1	Zahlen	r	104
1	276	Test	2	2	1	439	A1	Zahlen	r	105
1	349	Test	1	4	1	542	A1	Zahlen	r	106
1	646	Test	1	1	1	482	A1	Zahlen	r	107
1	243	Test	1	1	1	464	A1	Zahlen	r	108
1	466	Test	2	2	1	542	A1	Zahlen	r	109
1	454	Test	2	3	1	458	A1	Zahlen	r	110
1	365	Test	1	4	1	452	A1	Zahlen	r	111
1	319	Test	2	2	1	457	A2	Buchstaben	s	112
1	611	Test	2	3	1	495	A2	Buchstaben	r	113
1	289	Test	1	4	1	491	A1	Zahlen	s	114
1	460	Test	1	1	1	431	A1	Zahlen	r	115
1	68	Test	2	2	1	584	A2	Buchstaben	s	116
1	576	Test	1	4	1	431	A1	Zahlen	s	117
1	322	Test	1	1	1	587	A2	Buchstaben	s	118
1	38	Test	2	2	1	556	A2	Buchstaben	r	119
1	674	Test	2	3	1	436	A2	Buchstaben	r	120
1	1200	Test	2	3	0	420	A2	Buchstaben	r	121
1	690	Test	2	3	1	379	A1	Zahlen	s	122
1	395	Test	1	4	1	497	A1	Zahlen	r	123
1	469	Test	1	1	1	457	A1	Zahlen	r	124
1	509	Test	1	1	1	646	A1	Zahlen	r	125
1	482	Test	2	2	1	477	A1	Zahlen	r	126
1	486	Test	2	3	1	400	A1	Zahlen	r	127
1	927	Test	2	3	1	494	A1	Zahlen	r	128
1	385	Test	2	3	1	480	A1	Zahlen	r	129
1	395	Test	2	3	1	505	A1	Zahlen	r	130
1	336	Test	2	3	1	377	A1	Zahlen	r	131
1	455	Test	2	3	1	402	A1	Zahlen	r	132
1	416	Test	2	3	1	621	A1	Zahlen	r	133
1	344	Test	2	3	1	545	A1	Zahlen	r	134
1	594	Test	1	4	1	464	A2	Buchstaben	s	135
1	1501	Test	2	2	1	484	A2	Buchstaben	r	136
1	584	Test	1	4	1	486	A2	Buchstaben	r	137
1	639	Test	1	1	1	563	A2	Buchstaben	r	138
1	1355	Test	2	2	1	409	A1	Zahlen	s	139
1	140	Test	1	4	1	541	A2	Buchstaben	s	140
1	383	Test	2	2	1	358	A1	Zahlen	s	141
1	422	Test	2	3	1	475	A2	Buchstaben	s	142
1	551	Test	1	4	1	431	A2	Buchstaben	r	143
1	1235	Test	1	1	1	885	A1	Zahlen	s	144
1	329	Test	2	2	1	426	A1	Zahlen	r	145
1	341	Test	2	3	1	494	A1	Zahlen	r	146
1	374	Test	2	3	1	589	A1	Zahlen	r	147
1	1307	Test	1	4	1	458	A2	Buchstaben	s	148
1	255	Test	1	1	1	411	A2	Buchstaben	r	149
1	728	Test	2	2	0	383	A2	Buchstaben	r	150
1	1380	Test	1	4	1	440	A2	Buchstaben	r	151
1	364	Test	1	1	1	500	A2	Buchstaben	r	152
1	573	Test	2	2	1	420	A2	Buchstaben	r	153
1	496	Test	1	4	1	474	A2	Buchstaben	r	154
1	853	Test	2	2	1	432	A2	Buchstaben	r	155
1	380	Test	1	4	1	603	A2	Buchstaben	r	156
1	433	Test	1	1	0	558	A1	Zahlen	s	157
1	712	Test	2	2	1	473	A2	Buchstaben	s	158
1	387	Test	2	3	1	434	A1	Zahlen	s	159
1	341	Test	2	3	1	453	A1	Zahlen	r	160
1		Test	1	0	1	632	A2	Buchstaben	NaN	1
1	331	Test	2	2	1	452	A2	Buchstaben	r	2
1	409	Test	2	3	1	358	A2	Buchstaben	r	3
1	420	Test	1	4	0	474	A1	Zahlen	s	4
1	293	Test	1	1	0	480	A1	Zahlen	r	5
1	353	Test	1	1	1	401	A1	Zahlen	r	6
1	382	Test	1	1	1	525	A1	Zahlen	r	7
1	364	Test	1	1	1	588	A1	Zahlen	r	8
1	355	Test	2	2	1	483	A1	Zahlen	r	9
1	463	Test	2	3	1	491	A1	Zahlen	r	10
1	454	Test	1	4	1	514	A1	Zahlen	r	11
1	410	Test	2	2	1	496	A1	Zahlen	r	12
1	290	Test	1	4	1	525	A2	Buchstaben	s	13
1	358	Test	2	2	1	478	A2	Buchstaben	r	14
1	606	Test	1	4	1	451	A2	Buchstaben	r	15
1	616	Test	2	2	1	397	A2	Buchstaben	r	16
1	496	Test	2	3	1	434	A2	Buchstaben	r	17
1	376	Test	1	4	1	463	A2	Buchstaben	r	18
1	386	Test	2	2	1	489	A2	Buchstaben	r	19
1	444	Test	2	3	1	424	A2	Buchstaben	r	20
1	380	Test	2	3	1	579	A2	Buchstaben	r	21
1	593	Test	1	4	1	439	A2	Buchstaben	r	22
1	426	Test	2	2	1	422	A1	Zahlen	s	23
1	379	Test	1	4	1	458	A1	Zahlen	r	24
1	375	Test	1	1	1	462	A1	Zahlen	r	25
1	872	Test	2	2	1	410	A1	Zahlen	r	26
1	686	Test	2	3	1	528	A1	Zahlen	r	27
1	496	Test	1	4	1	466	A2	Buchstaben	s	28
1	654	Test	2	2	1	417	A2	Buchstaben	r	29
1	590	Test	1	4	0	403	A2	Buchstaben	r	30
1	1211	Test	2	2	1	575	A2	Buchstaben	r	31
1	365	Test	2	3	0	348	A2	Buchstaben	r	32
1	444	Test	1	4	1	416	A2	Buchstaben	r	33
1	382	Test	2	2	1	509	A2	Buchstaben	r	34
1	400	Test	2	3	1	439	A2	Buchstaben	r	35
1	282	Test	2	3	1	389	A1	Zahlen	s	36
1	315	Test	2	3	1	453	A1	Zahlen	r	37
1	424	Test	1	4	1	405	A1	Zahlen	r	38
1	275	Test	1	1	1	438	A1	Zahlen	r	39
1	364	Test	1	1	1	492	A1	Zahlen	r	40
1	391	Test	1	1	1	773	A1	Zahlen	r	41
1	443	Test	1	1	1	439	A1	Zahlen	r	42
1	363	Test	2	2	0	482	A2	Buchstaben	s	43
1	352	Test	1	4	1	457	A2	Buchstaben	r	44
1	460	Test	2	2	1	440	A2	Buchstaben	r	45
1	325	Test	2	3	1	358	A2	Buchstaben	r	46
1	324	Test	1	4	1	445	A1	Zahlen	s	47
1	240	Test	2	2	1	509	A2	Buchstaben	s	48
1	471	Test	2	3	1	578	A2	Buchstaben	r	49
1	424	Test	1	4	1	477	A2	Buchstaben	r	50
1	345	Test	1	1	1	449	A1	Zahlen	s	51
1	261	Test	1	1	1	569	A1	Zahlen	r	52
1	271	Test	1	1	1	587	A1	Zahlen	r	53
1	328	Test	1	1	1	457	A1	Zahlen	r	54
1	403	Test	1	1	1	441	A1	Zahlen	r	55
1	1007	Test	1	1	1	532	A2	Buchstaben	s	56
1	378	Test	2	2	1	401	A2	Buchstaben	r	57
1	608	Test	1	4	1	485	A2	Buchstaben	r	58
1	600	Test	2	2	1	430	A2	Buchstaben	r	59
1	937	Test	2	3	1	464	A2	Buchstaben	r	60
1	613	Test	1	4	1	506	A1	Zahlen	s	61
1	611	Test	2	2	1	464	A1	Zahlen	r	62
1	434	Test	2	3	1	383	A2	Buchstaben	s	63
1	326	Test	1	4	1	487	A2	Buchstaben	r	64
1	351	Test	1	1	0	591	A1	Zahlen	s	65
1	335	Test	2	2	1	488	A1	Zahlen	r	66
1	392	Test	1	4	1	414	A1	Zahlen	r	67
1	394	Test	2	2	1	488	A1	Zahlen	r	68
1	771	Test	1	4	1	681	A1	Zahlen	r	69
1	1234	Test	2	2	1	428	A1	Zahlen	r	70
1	544	Test	2	3	1	496	A1	Zahlen	r	71
1	448	Test	2	3	1	580	A1	Zahlen	r	72
1	315	Test	1	4	1	589	A2	Buchstaben	s	73
1	980	Test	2	2	1	457	A2	Buchstaben	r	74
1	429	Test	1	4	1	394	A2	Buchstaben	r	75
1	430	Test	1	1	1	395	A2	Buchstaben	r	76
1	555	Test	1	1	1	611	A2	Buchstaben	r	77
1	473	Test	2	2	1	443	A2	Buchstaben	r	78
1	509	Test	1	4	1	406	A1	Zahlen	s	79
1	402	Test	2	2	1	513	A1	Zahlen	r	80
1	347	Test	2	3	1	403	A1	Zahlen	r	81
1	361	Test	1	4	1	440	A1	Zahlen	r	82
1	1503	Test	2	2	1	478	A1	Zahlen	r	83
1	337	Test	1	4	1	466	A1	Zahlen	r	84
1	460	Test	1	1	1	407	A2	Buchstaben	s	85
1	294	Test	1	1	1	665	A1	Zahlen	s	86
1	402	Test	1	1	1	496	A2	Buchstaben	s	87
1	491	Test	2	2	1	501	A2	Buchstaben	r	88
1	485	Test	1	4	1	423	A2	Buchstaben	r	89
1	325	Test	1	1	1	446	A2	Buchstaben	r	90
1	570	Test	2	2	0	417	A2	Buchstaben	r	91
1	365	Test	2	3	1	501	A2	Buchstaben	r	92
1	337	Test	2	3	1	482	A1	Zahlen	s	93
1	1188	Test	1	4	1	465	A1	Zahlen	r	94
1	429	Test	1	1	1	538	A1	Zahlen	r	95
1	595	Test	1	1	1	480	A1	Zahlen	r	96
1	629	Test	1	1	1	457	A1	Zahlen	r	97
1	1042	Test	2	2	1	549	A1	Zahlen	r	98
1	334	Test	1	4	1	455	A1	Zahlen	r	99
1	241	Test	2	2	1	558	A2	Buchstaben	s	100
1	1165	Test	2	3	1	482	A2	Buchstaben	r	101
1	299	Test	1	4	1	436	A2	Buchstaben	r	102
1	327	Test	1	1	1	465	A2	Buchstaben	r	103
1	445	Test	1	1	1	345	A2	Buchstaben	r	104
1	388	Test	2	2	1	418	A2	Buchstaben	r	105
1	320	Test	1	4	1	617	A2	Buchstaben	r	106
1	335	Test	1	1	1	464	A1	Zahlen	s	107
1	365	Test	1	1	1	476	A1	Zahlen	r	108
1	1440	Test	2	2	1	410	A1	Zahlen	r	109
1	383	Test	2	3	1	454	A1	Zahlen	r	110
1	635	Test	1	4	1	471	A2	Buchstaben	s	111
1	962	Test	2	2	1	480	A2	Buchstaben	r	112
1	609	Test	2	3	1	406	A2	Buchstaben	r	113
1	451	Test	1	4	1	479	A2	Buchstaben	r	114
1	424	Test	1	1	1	364	A1	Zahlen	s	115
1	394	Test	2	2	1	488	A1	Zahlen	r	116
1	364	Test	1	4	1	436	A1	Zahlen	r	117
1	287	Test	1	1	1	498	A2	Buchstaben	s	118
1	366	Test	2	2	1	453	A1	Zahlen	s	119
1	352	Test	2	3	1	448	A2	Buchstaben	s	120
1	389	Test	2	3	1	499	A1	Zahlen	s	121
1	428	Test	2	3	1	433	A2	Buchstaben	s	122
1	534	Test	1	4	1	495	A2	Buchstaben	r	123
1	546	Test	1	1	0	506	A2	Buchstaben	r	124
1	378	Test	1	1	1	489	A2	Buchstaben	r	125
1	683	Test	2	2	1	517	A2	Buchstaben	r	126
1	980	Test	2	3	1	433	A2	Buchstaben	r	127
1	357	Test	2	3	1	429	A1	Zahlen	s	128
1	376	Test	2	3	1	399	A1	Zahlen	r	129
1	381	Test	2	3	1	564	A1	Zahlen	r	130
1	419	Test	2	3	1	464	A1	Zahlen	r	131
1	642	Test	2	3	0	421	A1	Zahlen	r	132
1	1142	Test	2	3	1	452	A1	Zahlen	r	133
1	424	Test	2	3	0	693	A1	Zahlen	r	134
1	813	Test	1	4	1	522	A1	Zahlen	r	135
1	337	Test	2	2	1	434	A1	Zahlen	r	136
1	383	Test	1	4	1	470	A1	Zahlen	r	137
1	431	Test	1	1	1	756	A2	Buchstaben	s	138
1	328	Test	2	2	0	353	A2	Buchstaben	r	139
1	881	Test	1	4	1	371	A2	Buchstaben	r	140
1	464	Test	2	2	1	467	A2	Buchstaben	r	141
1	311	Test	2	3	1	440	A2	Buchstaben	r	142
1	395	Test	1	4	1	537	A2	Buchstaben	r	143
1	707	Test	1	1	1	507	A2	Buchstaben	r	144
1	523	Test	2	2	1	428	A2	Buchstaben	r	145
1	513	Test	2	3	1	467	A2	Buchstaben	r	146
1	446	Test	2	3	1	506	A2	Buchstaben	r	147
1	685	Test	1	4	1	463	A2	Buchstaben	r	148
1	962	Test	1	1	1	384	A2	Buchstaben	r	149
1	265	Test	2	2	1	517	A1	Zahlen	s	150
1	403	Test	1	4	1	394	A2	Buchstaben	s	151
1	401	Test	1	1	1	447	A1	Zahlen	s	152
1	468	Test	2	2	0	439	A1	Zahlen	r	153
1	331	Test	1	4	1	388	A1	Zahlen	r	154
1	649	Test	2	2	1	413	A1	Zahlen	r	155
1	514	Test	1	4	1	459	A1	Zahlen	r	156
1	487	Test	1	1	1	418	A1	Zahlen	r	157
1	784	Test	2	2	1	742	A1	Zahlen	r	158
1	381	Test	2	3	1	444	A1	Zahlen	r	159
1	432	Test	2	3	1	501	A1	Zahlen	r	160
10		Baseline			1	572	A2	Buchstaben	NaN	1
10	410	Baseline			0	536	A1	Zahlen	s	2
10	551	Baseline			1	534	A1	Zahlen	r	3
10	375	Baseline			1	638	A1	Zahlen	r	4
10	322	Baseline			1	555	A1	Zahlen	r	5
10	409	Baseline			1	622	A2	Buchstaben	s	6
10	475	Baseline			0	997	A1	Zahlen	s	7
10	407	Baseline			1	725	A1	Zahlen	r	8
10	317	Baseline			1	591	A1	Zahlen	r	9
10	502	Baseline			1	528	A1	Zahlen	r	10
10	322	Baseline			1	483	A1	Zahlen	r	11
10	519	Baseline			1	616	A2	Buchstaben	s	12
10	428	Baseline			1	649	A2	Buchstaben	r	13
10	365	Baseline			1	500	A2	Buchstaben	r	14
10	318	Baseline			1	512	A2	Buchstaben	r	15
10	331	Baseline			1	604	A2	Buchstaben	r	16
10	400	Baseline			1	654	A1	Zahlen	s	17
10	234	Baseline			1	503	A1	Zahlen	r	18
10	251	Baseline			1	415	A1	Zahlen	r	19
10	380	Baseline			1	523	A1	Zahlen	r	20
10	299	Baseline			1	477	A1	Zahlen	r	21
10	263	Baseline			0	482	A1	Zahlen	r	22
10	374	Baseline			1	517	A2	Buchstaben	s	23
10	510	Baseline			1	751	A2	Buchstaben	r	24
10	374	Baseline			1	580	A2	Buchstaben	r	25
10	237	Baseline			1	561	A2	Buchstaben	r	26
10	234	Baseline			1	567	A2	Buchstaben	r	27
10	327	Baseline			1	560	A2	Buchstaben	r	28
10	265	Baseline			0	476	A1	Zahlen	s	29
10	363	Baseline			1	515	A1	Zahlen	r	30
10	348	Baseline			1	580	A1	Zahlen	r	31
10	259	Baseline			1	510	A1	Zahlen	r	32
10	305	Baseline			1	515	A2	Buchstaben	s	33
10	571	Baseline			1	466	A2	Buchstaben	r	34
10	318	Baseline			1	488	A2	Buchstaben	r	35
10	218	Baseline			1	632	A2	Buchstaben	r	36
10	382	Baseline			1	565	A2	Buchstaben	r	37
10	355	Baseline			1	891	A1	Zahlen	s	38
10	260	Baseline			1	472	A1	Zahlen	r	39
10	605	Baseline			1	554	A1	Zahlen	r	40
10	264	Baseline			1	476	A1	Zahlen	r	41
10	289	Baseline			1	1452	A2	Buchstaben	s	42
10	221	Baseline			1	563	A2	Buchstaben	r	43
10	337	Baseline			1	594	A2	Buchstaben	r	44
10	523	Baseline			1	508	A2	Buchstaben	r	45
10	229	Baseline			0	538	A2	Buchstaben	r	46
10	288	Baseline			1	539	A1	Zahlen	s	47
10	259	Baseline			1	527	A1	Zahlen	r	48
10	266	Baseline			1	574	A1	Zahlen	r	49
10	363	Baseline			1	522	A1	Zahlen	r	50
10	275	Baseline			1	470	A1	Zahlen	r	51
10	447	Baseline			1	347	A1	Zahlen	r	52
10	291	Baseline			1	853	A2	Buchstaben	s	53
10	272	Baseline			1	507	A2	Buchstaben	r	54
10	205	Baseline			1	523	A2	Buchstaben	r	55
10	628	Baseline			1	536	A2	Buchstaben	r	56
10	290	Baseline			1	541	A2	Buchstaben	r	57
10	300	Baseline			1	543	A2	Buchstaben	r	58
10	374	Baseline			1	437	A1	Zahlen	s	59
10	364	Baseline			1	451	A1	Zahlen	r	60
10	182	Baseline			1	518	A1	Zahlen	r	61
10	384	Baseline			1	527	A1	Zahlen	r	62
10	321	Baseline			1	387	A1	Zahlen	r	63
10	313	Baseline			1	371	A1	Zahlen	r	64
10	250	Baseline			1	598	A2	Buchstaben	s	65
10	333	Baseline			1	502	A2	Buchstaben	r	66
10	246	Baseline			1	555	A2	Buchstaben	r	67
10	319	Baseline			1	593	A2	Buchstaben	r	68
10	245	Baseline			1	505	A2	Buchstaben	r	69
10	579	Baseline			1	546	A1	Zahlen	s	70
10	427	Baseline			1	583	A1	Zahlen	r	71
10	248	Baseline			1	509	A1	Zahlen	r	72
10	238	Baseline			1	483	A1	Zahlen	r	73
10	247	Baseline			1	444	A1	Zahlen	r	74
10	360	Baseline			1	727	A2	Buchstaben	s	75
10	221	Baseline			1	611	A2	Buchstaben	r	76
10	376	Baseline			1	463	A2	Buchstaben	r	77
10	241	Baseline			1	550	A2	Buchstaben	r	78
10	255	Baseline			0	427	A2	Buchstaben	r	79
10	1035	Baseline			1	566	A1	Zahlen	s	80
10	230	Baseline			1	548	A1	Zahlen	r	81
10	194	Baseline			1	529	A1	Zahlen	r	82
10	329	Baseline			1	506	A1	Zahlen	r	83
10	346	Baseline			1	530	A1	Zahlen	r	84
10	338	Baseline			1	595	A1	Zahlen	r	85
10	265	Baseline			1	532	A2	Buchstaben	s	86
10	228	Baseline			1	448	A2	Buchstaben	r	87
10	205	Baseline			1	603	A2	Buchstaben	r	88
10	296	Baseline			1	482	A2	Buchstaben	r	89
10	261	Baseline			1	545	A2	Buchstaben	r	90
10	360	Baseline			1	495	A2	Buchstaben	r	91
10	251	Baseline			1	560	A2	Buchstaben	r	92
10	70	Baseline			1	626	A2	Buchstaben	r	93
10	377	Baseline			1	560	A2	Buchstaben	r	94
10	519	Baseline			1	536	A2	Buchstaben	r	95
10	391	Baseline			1	549	A1	Zahlen	s	96
10	244	Baseline			1	489	A1	Zahlen	r	97
10	217	Baseline			1	439	A1	Zahlen	r	98
10	242	Baseline			1	527	A1	Zahlen	r	99
10	239	Baseline			1	396	A1	Zahlen	r	100
10	236	Baseline			0	505	A1	Zahlen	r	101
10	415	Baseline			1	540	A2	Buchstaben	s	102
10	893	Baseline			1	454	A2	Buchstaben	r	103
10	211	Baseline			1	489	A2	Buchstaben	r	104
10	421	Baseline			1	458	A2	Buchstaben	r	105
10	421	Baseline			1	554	A2	Buchstaben	r	106
10	291	Baseline			1	509	A2	Buchstaben	r	107
10	505	Baseline			1	491	A1	Zahlen	s	108
10	669	Baseline			1	599	A2	Buchstaben	s	109
10	374	Baseline			1	517	A2	Buchstaben	r	110
10	237	Baseline			1	467	A2	Buchstaben	r	111
10	6	Baseline			1	452	A2	Buchstaben	r	112
10	199	Baseline			1	478	A2	Buchstaben	r	113
10	192	Baseline			1	471	A2	Buchstaben	r	114
10	211	Baseline			1	369	A2	Buchstaben	r	115
10	226	Baseline			1	599	A1	Zahlen	s	116
10	203	Baseline			1	545	A1	Zahlen	r	117
10	59	Baseline			1	783	A1	Zahlen	r	118
10	251	Baseline			1	424	A1	Zahlen	r	119
10	286	Baseline			1	481	A1	Zahlen	r	120
10	283	Baseline			1	494	A1	Zahlen	r	121
10	409	Baseline			1	551	A1	Zahlen	r	122
10	329	Baseline			1	578	A2	Buchstaben	s	123
10	497	Baseline			1	635	A2	Buchstaben	r	124
10	343	Baseline			1	439	A2	Buchstaben	r	125
10	217	Baseline			1	431	A2	Buchstaben	r	126
10	222	Baseline			1	451	A2	Buchstaben	r	127
10	247	Baseline			1	459	A2	Buchstaben	r	128
10	183	Baseline			1	463	A2	Buchstaben	r	129
10	242	Baseline			1	493	A2	Buchstaben	r	130
10	287	Baseline			0	515	A1	Zahlen	s	131
10	222	Baseline			1	475	A1	Zahlen	r	132
10	255	Baseline			1	475	A1	Zahlen	r	133
10	92	Baseline			1	527	A1	Zahlen	r	134
10	401	Baseline			1	479	A1	Zahlen	r	135
10	275	Baseline			1	494	A1	Zahlen	r	136
10	264	Baseline			1	492	A1	Zahlen	r	137
10	296	Baseline			1	490	A1	Zahlen	r	138
10	355	Baseline			1	507	A1	Zahlen	r	139
10	261	Baseline			1	689	A1	Zahlen	r	140
10	242	Baseline			1	479	A1	Zahlen	r	141
10	241	Baseline			1	510	A2	Buchstaben	s	142
10	205	Baseline			1	459	A2	Buchstaben	r	143
10	279	Baseline			1	562	A2	Buchstaben	r	144
10		Baseline			1	1278	A1	Zahlen	NaN	1
10	278	Baseline			1	586	A1	Zahlen	r	2
10	272	Baseline			0	467	A1	Zahlen	r	3
10	367	Baseline			1	687	A2	Buchstaben	s	4
10	575	Baseline			1	517	A2	Buchstaben	r	5
10	488	Baseline			1	515	A2	Buchstaben	r	6
10	324	Baseline			1	469	A2	Buchstaben	r	7
10	138	Baseline			1	483	A2	Buchstaben	r	8
10	248	Baseline			1	660	A1	Zahlen	s	9
10	216	Baseline			1	422	A1	Zahlen	r	10
10	377	Baseline			1	480	A1	Zahlen	r	11
10	242	Baseline			1	567	A2	Buchstaben	s	12
10	214	Baseline			1	436	A2	Buchstaben	r	13
10	415	Baseline			1	781	A2	Buchstaben	r	14
10	213	Baseline			1	523	A2	Buchstaben	r	15
10	219	Baseline			0	449	A2	Buchstaben	r	16
10	412	Baseline			0	610	A2	Buchstaben	r	17
10	343	Baseline			1	680	A1	Zahlen	s	18
10	220	Baseline			1	538	A1	Zahlen	r	19
10	304	Baseline			1	514	A1	Zahlen	r	20
10	316	Baseline			1	526	A1	Zahlen	r	21
10	247	Baseline			1	476	A1	Zahlen	r	22
10	271	Baseline			1	443	A1	Zahlen	r	23
10	278	Baseline			1	721	A1	Zahlen	r	24
10	936	Baseline			1	607	A2	Buchstaben	s	25
10	211	Baseline			1	617	A2	Buchstaben	r	26
10	406	Baseline			1	556	A2	Buchstaben	r	27
10	204	Baseline			1	499	A2	Buchstaben	r	28
10	419	Baseline			1	505	A2	Buchstaben	r	29
10	210	Baseline			1	456	A2	Buchstaben	r	30
10	294	Baseline			1	561	A1	Zahlen	s	31
10	217	Baseline			1	479	A1	Zahlen	r	32
10	241	Baseline			1	430	A1	Zahlen	r	33
10	276	Baseline			1	519	A1	Zahlen	r	34
10	96	Baseline			1	435	A1	Zahlen	r	35
10	312	Baseline			1	465	A1	Zahlen	r	36
10	348	Baseline			1	573	A2	Buchstaben	s	37
10	243	Baseline			1	448	A2	Buchstaben	r	38
10	244	Baseline			1	497	A2	Buchstaben	r	39
10	236	Baseline			1	505	A2	Buchstaben	r	40
10	276	Baseline			1	471	A2	Buchstaben	r	41
10	242	Baseline			1	382	A2	Buchstaben	r	42
10	213	Baseline			1	459	A2	Buchstaben	r	43
10	238	Baseline			1	659	A2	Buchstaben	r	44
10	294	Baseline			1	465	A1	Zahlen	s	45
10	341	Baseline			1	429	A1	Zahlen	r	46
10	244	Baseline			1	553	A1	Zahlen	r	47
10	223	Baseline			1	508	A1	Zahlen	r	48
10	374	Baseline			1	525	A1	Zahlen	r	49
10	244	Baseline			0	513	A1	Zahlen	r	50
10	890	Baseline			1	515	A2	Buchstaben	s	51
10	349	Baseline			0	398	A2	Buchstaben	r	52
10	329	Baseline			1	562	A2	Buchstaben	r	53
10	208	Baseline			1	862	A2	Buchstaben	r	54
10	233	Baseline			1	470	A2	Buchstaben	r	55
10	223	Baseline			1	516	A2	Buchstaben	r	56
10	342	Baseline			1	510	A1	Zahlen	s	57
10	264	Baseline			1	524	A1	Zahlen	r	58
10	211	Baseline			1	561	A1	Zahlen	r	59
10	256	Baseline			1	492	A1	Zahlen	r	60
10	254	Baseline			1	523	A1	Zahlen	r	61
10	323	Baseline			1	475	A1	Zahlen	r	62
10	246	Baseline			1	508	A2	Buchstaben	s	63
10	196	Baseline			1	499	A2	Buchstaben	r	64
10	255	Baseline			1	458	A2	Buchstaben	r	65
10	221	Baseline			1	506	A2	Buchstaben	r	66
10	229	Baseline			1	466	A2	Buchstaben	r	67
10	198	Baseline			1	429	A2	Buchstaben	r	68
10	227	Baseline			1	600	A2	Buchstaben	r	69
10	256	Baseline			1	476	A1	Zahlen	s	70
10	176	Baseline			1	456	A1	Zahlen	r	71
10	170	Baseline			1	498	A1	Zahlen	r	72
10	252	Baseline			1	457	A1	Zahlen	r	73
10	331	Baseline			1	444	A1	Zahlen	r	74
10	337	Baseline			1	522	A1	Zahlen	r	75
10	266	Baseline			1	542	A2	Buchstaben	s	76
10	199	Baseline			1	494	A2	Buchstaben	r	77
10	354	Baseline			1	443	A2	Buchstaben	r	78
10	93	Baseline			1	512	A2	Buchstaben	r	79
10	314	Baseline			1	468	A2	Buchstaben	r	80
10	365	Baseline			1	477	A2	Buchstaben	r	81
10	278	Baseline			1	465	A2	Buchstaben	r	82
10	443	Baseline			1	551	A1	Zahlen	s	83
10	240	Baseline			1	588	A1	Zahlen	r	84
10	265	Baseline			1	477	A1	Zahlen	r	85
10	246	Baseline			1	506	A1	Zahlen	r	86
10	261	Baseline			1	465	A1	Zahlen	r	87
10	230	Baseline			1	547	A1	Zahlen	r	88
10	171	Baseline			1	467	A1	Zahlen	r	89
10	224	Baseline			1	286	A1	Zahlen	r	90
10	320	Baseline			1	450	A1	Zahlen	r	91
10	223	Baseline			1	636	A1	Zahlen	r	92
10	401	Baseline			1	536	A2	Buchstaben	s	93
10	470	Baseline			1	410	A2	Buchstaben	r	94
10	239	Baseline			1	380	A2	Buchstaben	r	95
10	186	Baseline			1	337	A2	Buchstaben	r	96
10	233	Baseline			1	422	A2	Buchstaben	r	97
10	203	Baseline			1	474	A2	Buchstaben	r	98
10	252	Baseline			1	481	A2	Buchstaben	r	99
10	242	Baseline			1	583	A2	Buchstaben	r	100
10	380	Baseline			1	451	A2	Buchstaben	r	101
