"subj" "trialCumul" "sr" "exp"
"173" 6 0 "Imburgio first 64"
"173" 7 1 "Imburgio first 64"
"173" 8 1 "Imburgio first 64"
"173" 9 0 "Imburgio first 64"
"173" 10 1 "Imburgio first 64"
"173" 11 1 "Imburgio first 64"
"173" 12 1 "Imburgio first 64"
"173" 13 0 "Imburgio first 64"
"173" 14 1 "Imburgio first 64"
"173" 15 1 "Imburgio first 64"
"173" 16 1 "Imburgio first 64"
"173" 17 0 "Imburgio first 64"
"173" 18 1 "Imburgio first 64"
"173" 19 0 "Imburgio first 64"
"173" 20 1 "Imburgio first 64"
"173" 21 1 "Imburgio first 64"
"173" 22 1 "Imburgio first 64"
"173" 23 0 "Imburgio first 64"
"173" 24 1 "Imburgio first 64"
"173" 25 1 "Imburgio first 64"
"173" 26 0 "Imburgio first 64"
"173" 27 1 "Imburgio first 64"
"173" 28 0 "Imburgio first 64"
"173" 29 0 "Imburgio first 64"
"173" 30 0 "Imburgio first 64"
"173" 31 1 "Imburgio first 64"
"173" 32 0 "Imburgio first 64"
"173" 33 0 "Imburgio first 64"
"173" 34 1 "Imburgio first 64"
"173" 35 0 "Imburgio first 64"
"173" 36 1 "Imburgio first 64"
"173" 37 0 "Imburgio first 64"
"173" 38 0 "Imburgio first 64"
"173" 39 1 "Imburgio first 64"
"173" 40 0 "Imburgio first 64"
"173" 41 0 "Imburgio first 64"
"173" 42 1 "Imburgio first 64"
"173" 43 0 "Imburgio first 64"
"173" 44 0 "Imburgio first 64"
"173" 45 1 "Imburgio first 64"
"173" 46 0 "Imburgio first 64"
"173" 47 0 "Imburgio first 64"
"173" 48 1 "Imburgio first 64"
"173" 49 0 "Imburgio first 64"
"173" 50 0 "Imburgio first 64"
"173" 51 1 "Imburgio first 64"
"173" 52 0 "Imburgio first 64"
"173" 53 0 "Imburgio first 64"
"173" 54 1 "Imburgio first 64"
"173" 55 1 "Imburgio first 64"
"173" 56 0 "Imburgio first 64"
"173" 57 1 "Imburgio first 64"
"173" 58 0 "Imburgio first 64"
"173" 59 0 "Imburgio first 64"
"173" 60 1 "Imburgio first 64"
"173" 61 0 "Imburgio first 64"
"173" 62 1 "Imburgio first 64"
"173" 63 0 "Imburgio first 64"
"173" 64 1 "Imburgio first 64"
"171" 2 1 "Imburgio first 64"
"171" 4 0 "Imburgio first 64"
"171" 5 1 "Imburgio first 64"
"171" 6 1 "Imburgio first 64"
"171" 7 1 "Imburgio first 64"
"171" 8 1 "Imburgio first 64"
"171" 10 1 "Imburgio first 64"
"171" 12 1 "Imburgio first 64"
"171" 13 1 "Imburgio first 64"
"171" 14 0 "Imburgio first 64"
"171" 15 1 "Imburgio first 64"
"171" 16 0 "Imburgio first 64"
"171" 17 1 "Imburgio first 64"
"171" 18 0 "Imburgio first 64"
"171" 19 1 "Imburgio first 64"
"171" 20 0 "Imburgio first 64"
"171" 21 0 "Imburgio first 64"
"171" 22 1 "Imburgio first 64"
"171" 23 1 "Imburgio first 64"
"171" 24 1 "Imburgio first 64"
"171" 25 1 "Imburgio first 64"
"171" 26 0 "Imburgio first 64"
"171" 27 1 "Imburgio first 64"
"171" 28 0 "Imburgio first 64"
"171" 29 0 "Imburgio first 64"
"171" 30 1 "Imburgio first 64"
"171" 31 0 "Imburgio first 64"
"171" 32 1 "Imburgio first 64"
"171" 33 0 "Imburgio first 64"
"171" 34 0 "Imburgio first 64"
"171" 35 1 "Imburgio first 64"
"171" 36 0 "Imburgio first 64"
"171" 38 1 "Imburgio first 64"
"171" 39 1 "Imburgio first 64"
"171" 40 1 "Imburgio first 64"
"171" 41 0 "Imburgio first 64"
"171" 42 1 "Imburgio first 64"
"171" 43 1 "Imburgio first 64"
"171" 44 0 "Imburgio first 64"
"171" 45 1 "Imburgio first 64"
"171" 46 0 "Imburgio first 64"
"171" 47 1 "Imburgio first 64"
"171" 48 0 "Imburgio first 64"
"171" 49 1 "Imburgio first 64"
"171" 50 1 "Imburgio first 64"
"171" 51 0 "Imburgio first 64"
"171" 52 0 "Imburgio first 64"
"171" 53 0 "Imburgio first 64"
"171" 54 1 "Imburgio first 64"
"171" 55 1 "Imburgio first 64"
"171" 56 1 "Imburgio first 64"
"171" 57 1 "Imburgio first 64"
"171" 58 0 "Imburgio first 64"
"171" 59 0 "Imburgio first 64"
"171" 61 0 "Imburgio first 64"
"171" 62 0 "Imburgio first 64"
"171" 63 0 "Imburgio first 64"
"171" 64 1 "Imburgio first 64"
"169" 2 1 "Imburgio first 64"
"169" 3 0 "Imburgio first 64"
"169" 4 0 "Imburgio first 64"
"169" 6 1 "Imburgio first 64"
"169" 7 0 "Imburgio first 64"
"169" 8 0 "Imburgio first 64"
"169" 11 1 "Imburgio first 64"
"169" 14 0 "Imburgio first 64"
"169" 17 0 "Imburgio first 64"
"169" 20 0 "Imburgio first 64"
"169" 21 0 "Imburgio first 64"
"169" 22 1 "Imburgio first 64"
"169" 23 0 "Imburgio first 64"
"169" 27 1 "Imburgio first 64"
"169" 28 1 "Imburgio first 64"
"169" 29 1 "Imburgio first 64"
"169" 30 0 "Imburgio first 64"
"169" 31 0 "Imburgio first 64"
"169" 32 1 "Imburgio first 64"
"169" 33 0 "Imburgio first 64"
"169" 34 0 "Imburgio first 64"
"169" 35 0 "Imburgio first 64"
"169" 36 1 "Imburgio first 64"
"169" 38 1 "Imburgio first 64"
"169" 39 1 "Imburgio first 64"
"169" 41 0 "Imburgio first 64"
"169" 44 0 "Imburgio first 64"
"169" 47 0 "Imburgio first 64"
"169" 48 0 "Imburgio first 64"
"169" 51 1 "Imburgio first 64"
"169" 53 0 "Imburgio first 64"
"169" 55 1 "Imburgio first 64"
"169" 57 0 "Imburgio first 64"
"169" 58 1 "Imburgio first 64"
"169" 59 0 "Imburgio first 64"
"169" 64 1 "Imburgio first 64"
"167" 2 0 "Imburgio first 64"
"167" 3 0 "Imburgio first 64"
"167" 4 1 "Imburgio first 64"
"167" 5 0 "Imburgio first 64"
"167" 6 0 "Imburgio first 64"
"167" 7 1 "Imburgio first 64"
"167" 8 0 "Imburgio first 64"
"167" 9 0 "Imburgio first 64"
"167" 10 1 "Imburgio first 64"
"167" 11 0 "Imburgio first 64"
"167" 12 0 "Imburgio first 64"
"167" 13 1 "Imburgio first 64"
"167" 14 0 "Imburgio first 64"
"167" 15 0 "Imburgio first 64"
"167" 16 0 "Imburgio first 64"
"167" 17 1 "Imburgio first 64"
"167" 18 0 "Imburgio first 64"
"167" 19 0 "Imburgio first 64"
"167" 20 0 "Imburgio first 64"
"167" 21 0 "Imburgio first 64"
"167" 22 1 "Imburgio first 64"
"167" 23 0 "Imburgio first 64"
"167" 24 0 "Imburgio first 64"
"167" 25 0 "Imburgio first 64"
"167" 26 0 "Imburgio first 64"
"167" 27 0 "Imburgio first 64"
"167" 28 1 "Imburgio first 64"
"167" 29 0 "Imburgio first 64"
"167" 30 0 "Imburgio first 64"
"167" 31 0 "Imburgio first 64"
"167" 32 1 "Imburgio first 64"
"167" 33 0 "Imburgio first 64"
"167" 34 1 "Imburgio first 64"
"167" 35 1 "Imburgio first 64"
"167" 36 1 "Imburgio first 64"
"167" 37 0 "Imburgio first 64"
"167" 38 1 "Imburgio first 64"
"167" 39 0 "Imburgio first 64"
"167" 40 0 "Imburgio first 64"
"167" 41 0 "Imburgio first 64"
"167" 42 1 "Imburgio first 64"
"167" 43 0 "Imburgio first 64"
"167" 44 0 "Imburgio first 64"
"167" 45 0 "Imburgio first 64"
"167" 46 0 "Imburgio first 64"
"167" 47 0 "Imburgio first 64"
"167" 48 0 "Imburgio first 64"
"167" 49 0 "Imburgio first 64"
"167" 50 0 "Imburgio first 64"
"167" 51 1 "Imburgio first 64"
"167" 53 0 "Imburgio first 64"
"167" 54 0 "Imburgio first 64"
"167" 55 0 "Imburgio first 64"
"167" 56 0 "Imburgio first 64"
"167" 57 1 "Imburgio first 64"
"167" 58 0 "Imburgio first 64"
"167" 59 0 "Imburgio first 64"
"167" 60 1 "Imburgio first 64"
"167" 61 1 "Imburgio first 64"
"167" 62 1 "Imburgio first 64"
"167" 63 0 "Imburgio first 64"
"167" 64 1 "Imburgio first 64"
"165" 2 1 "Imburgio first 64"
"165" 4 0 "Imburgio first 64"
"165" 5 1 "Imburgio first 64"
"165" 6 0 "Imburgio first 64"
"165" 7 1 "Imburgio first 64"
"165" 8 1 "Imburgio first 64"
"165" 9 0 "Imburgio first 64"
"165" 10 1 "Imburgio first 64"
"165" 11 1 "Imburgio first 64"
"165" 12 1 "Imburgio first 64"
"165" 13 1 "Imburgio first 64"
"165" 14 1 "Imburgio first 64"
"165" 15 0 "Imburgio first 64"
"165" 16 0 "Imburgio first 64"
"165" 17 1 "Imburgio first 64"
"165" 18 0 "Imburgio first 64"
"165" 19 1 "Imburgio first 64"
"165" 20 1 "Imburgio first 64"
"165" 21 1 "Imburgio first 64"
"165" 22 1 "Imburgio first 64"
"165" 23 0 "Imburgio first 64"
"165" 24 0 "Imburgio first 64"
"165" 25 1 "Imburgio first 64"
"165" 26 0 "Imburgio first 64"
"165" 27 1 "Imburgio first 64"
"165" 28 0 "Imburgio first 64"
"165" 29 1 "Imburgio first 64"
"165" 30 1 "Imburgio first 64"
"165" 32 0 "Imburgio first 64"
"165" 33 0 "Imburgio first 64"
"165" 34 1 "Imburgio first 64"
"165" 35 0 "Imburgio first 64"
"165" 36 1 "Imburgio first 64"
"165" 37 1 "Imburgio first 64"
"165" 38 0 "Imburgio first 64"
"165" 39 0 "Imburgio first 64"
"165" 41 0 "Imburgio first 64"
"165" 42 0 "Imburgio first 64"
"165" 44 0 "Imburgio first 64"
"165" 45 0 "Imburgio first 64"
"165" 46 0 "Imburgio first 64"
"165" 47 1 "Imburgio first 64"
"165" 48 1 "Imburgio first 64"
"165" 49 1 "Imburgio first 64"
"165" 50 0 "Imburgio first 64"
"165" 51 0 "Imburgio first 64"
"165" 52 1 "Imburgio first 64"
"165" 53 0 "Imburgio first 64"
"165" 54 1 "Imburgio first 64"
"165" 55 1 "Imburgio first 64"
"165" 56 1 "Imburgio first 64"
"165" 57 1 "Imburgio first 64"
"165" 58 1 "Imburgio first 64"
"165" 59 0 "Imburgio first 64"
"165" 60 1 "Imburgio first 64"
"165" 61 0 "Imburgio first 64"
"165" 62 1 "Imburgio first 64"
"165" 63 1 "Imburgio first 64"
"165" 64 1 "Imburgio first 64"
"163" 2 0 "Imburgio first 64"
"163" 4 1 "Imburgio first 64"
"163" 5 0 "Imburgio first 64"
"163" 7 0 "Imburgio first 64"
"163" 8 1 "Imburgio first 64"
"163" 10 0 "Imburgio first 64"
"163" 11 0 "Imburgio first 64"
"163" 12 1 "Imburgio first 64"
"163" 13 0 "Imburgio first 64"
"163" 14 0 "Imburgio first 64"
"163" 16 0 "Imburgio first 64"
"163" 17 0 "Imburgio first 64"
"163" 18 0 "Imburgio first 64"
"163" 19 0 "Imburgio first 64"
"163" 20 1 "Imburgio first 64"
"163" 21 0 "Imburgio first 64"
"163" 22 0 "Imburgio first 64"
"163" 23 0 "Imburgio first 64"
"163" 24 0 "Imburgio first 64"
"163" 25 1 "Imburgio first 64"
"163" 26 0 "Imburgio first 64"
"163" 27 0 "Imburgio first 64"
"163" 28 0 "Imburgio first 64"
"163" 29 1 "Imburgio first 64"
"163" 30 1 "Imburgio first 64"
"163" 31 1 "Imburgio first 64"
"163" 32 0 "Imburgio first 64"
"163" 33 1 "Imburgio first 64"
"163" 34 0 "Imburgio first 64"
"163" 35 0 "Imburgio first 64"
"163" 36 0 "Imburgio first 64"
"163" 37 0 "Imburgio first 64"
"163" 38 0 "Imburgio first 64"
"163" 39 0 "Imburgio first 64"
"163" 40 0 "Imburgio first 64"
"163" 41 1 "Imburgio first 64"
"163" 42 0 "Imburgio first 64"
"163" 43 0 "Imburgio first 64"
"163" 44 0 "Imburgio first 64"
"163" 45 0 "Imburgio first 64"
"163" 46 0 "Imburgio first 64"
"163" 47 0 "Imburgio first 64"
"163" 48 1 "Imburgio first 64"
"163" 49 0 "Imburgio first 64"
"163" 50 0 "Imburgio first 64"
"163" 52 0 "Imburgio first 64"
"163" 53 0 "Imburgio first 64"
"163" 54 0 "Imburgio first 64"
"163" 55 0 "Imburgio first 64"
"163" 56 0 "Imburgio first 64"
"163" 57 1 "Imburgio first 64"
"163" 58 0 "Imburgio first 64"
"163" 59 0 "Imburgio first 64"
"163" 60 0 "Imburgio first 64"
"163" 61 0 "Imburgio first 64"
"163" 62 0 "Imburgio first 64"
"163" 63 0 "Imburgio first 64"
"163" 64 0 "Imburgio first 64"
"161" 2 1 "Imburgio first 64"
"161" 3 0 "Imburgio first 64"
"161" 4 1 "Imburgio first 64"
"161" 5 0 "Imburgio first 64"
"161" 6 0 "Imburgio first 64"
"161" 7 1 "Imburgio first 64"
"161" 8 0 "Imburgio first 64"
"161" 9 1 "Imburgio first 64"
"161" 10 1 "Imburgio first 64"
"161" 11 1 "Imburgio first 64"
"161" 12 0 "Imburgio first 64"
"161" 13 1 "Imburgio first 64"
"161" 14 0 "Imburgio first 64"
"161" 15 1 "Imburgio first 64"
"161" 16 1 "Imburgio first 64"
"161" 17 1 "Imburgio first 64"
"161" 18 1 "Imburgio first 64"
"161" 19 1 "Imburgio first 64"
"161" 20 1 "Imburgio first 64"
"161" 21 0 "Imburgio first 64"
"161" 22 1 "Imburgio first 64"
"161" 23 1 "Imburgio first 64"
"161" 24 1 "Imburgio first 64"
"161" 25 0 "Imburgio first 64"
"161" 26 0 "Imburgio first 64"
"161" 27 1 "Imburgio first 64"
"161" 28 0 "Imburgio first 64"
"161" 29 1 "Imburgio first 64"
"161" 30 1 "Imburgio first 64"
"161" 31 0 "Imburgio first 64"
"161" 32 1 "Imburgio first 64"
"161" 33 1 "Imburgio first 64"
"161" 34 1 "Imburgio first 64"
"161" 35 1 "Imburgio first 64"
"161" 36 0 "Imburgio first 64"
"161" 37 1 "Imburgio first 64"
"161" 38 1 "Imburgio first 64"
"161" 39 1 "Imburgio first 64"
"161" 40 1 "Imburgio first 64"
"161" 41 0 "Imburgio first 64"
"161" 42 1 "Imburgio first 64"
"161" 43 0 "Imburgio first 64"
"161" 44 1 "Imburgio first 64"
"161" 45 0 "Imburgio first 64"
"161" 46 1 "Imburgio first 64"
"161" 47 0 "Imburgio first 64"
"161" 48 1 "Imburgio first 64"
"161" 49 0 "Imburgio first 64"
"161" 50 1 "Imburgio first 64"
"161" 51 1 "Imburgio first 64"
"161" 52 1 "Imburgio first 64"
"161" 53 1 "Imburgio first 64"
"161" 54 0 "Imburgio first 64"
"161" 55 1 "Imburgio first 64"
"161" 56 0 "Imburgio first 64"
"161" 57 1 "Imburgio first 64"
"161" 58 1 "Imburgio first 64"
"161" 59 0 "Imburgio first 64"
"161" 60 1 "Imburgio first 64"
"161" 61 0 "Imburgio first 64"
"161" 62 1 "Imburgio first 64"
"161" 63 1 "Imburgio first 64"
"161" 64 1 "Imburgio first 64"
"159" 2 1 "Imburgio first 64"
"159" 3 1 "Imburgio first 64"
"159" 4 1 "Imburgio first 64"
"159" 5 0 "Imburgio first 64"
"159" 6 1 "Imburgio first 64"
"159" 7 1 "Imburgio first 64"
"159" 8 1 "Imburgio first 64"
"159" 9 1 "Imburgio first 64"
"159" 10 1 "Imburgio first 64"
"159" 11 1 "Imburgio first 64"
"159" 12 1 "Imburgio first 64"
"159" 14 1 "Imburgio first 64"
"159" 15 1 "Imburgio first 64"
"159" 16 1 "Imburgio first 64"
"159" 17 1 "Imburgio first 64"
"159" 19 1 "Imburgio first 64"
"159" 20 1 "Imburgio first 64"
"159" 21 1 "Imburgio first 64"
"159" 22 1 "Imburgio first 64"
"159" 23 1 "Imburgio first 64"
"159" 24 1 "Imburgio first 64"
"159" 25 1 "Imburgio first 64"
"159" 26 1 "Imburgio first 64"
"159" 27 1 "Imburgio first 64"
"159" 28 1 "Imburgio first 64"
"159" 29 1 "Imburgio first 64"
"159" 30 1 "Imburgio first 64"
"159" 32 1 "Imburgio first 64"
"159" 33 1 "Imburgio first 64"
"159" 34 1 "Imburgio first 64"
"159" 35 1 "Imburgio first 64"
"159" 36 1 "Imburgio first 64"
"159" 37 1 "Imburgio first 64"
"159" 38 1 "Imburgio first 64"
"159" 39 1 "Imburgio first 64"
"159" 40 1 "Imburgio first 64"
"159" 41 1 "Imburgio first 64"
"159" 42 1 "Imburgio first 64"
"159" 43 1 "Imburgio first 64"
"159" 44 1 "Imburgio first 64"
"159" 45 1 "Imburgio first 64"
"159" 46 1 "Imburgio first 64"
"159" 47 1 "Imburgio first 64"
"159" 48 1 "Imburgio first 64"
"159" 49 1 "Imburgio first 64"
"159" 50 1 "Imburgio first 64"
"159" 51 1 "Imburgio first 64"
"159" 52 1 "Imburgio first 64"
"159" 53 1 "Imburgio first 64"
"159" 54 1 "Imburgio first 64"
"159" 55 1 "Imburgio first 64"
"159" 56 1 "Imburgio first 64"
"159" 57 1 "Imburgio first 64"
"159" 58 1 "Imburgio first 64"
"159" 59 1 "Imburgio first 64"
"159" 60 1 "Imburgio first 64"
"159" 62 1 "Imburgio first 64"
"159" 63 1 "Imburgio first 64"
"157" 2 1 "Imburgio first 64"
"157" 3 1 "Imburgio first 64"
"157" 5 1 "Imburgio first 64"
"157" 7 0 "Imburgio first 64"
"157" 8 1 "Imburgio first 64"
"157" 9 1 "Imburgio first 64"
"157" 10 1 "Imburgio first 64"
"157" 11 1 "Imburgio first 64"
"157" 12 1 "Imburgio first 64"
"157" 13 1 "Imburgio first 64"
"157" 14 1 "Imburgio first 64"
"157" 16 1 "Imburgio first 64"
"157" 17 0 "Imburgio first 64"
"157" 18 0 "Imburgio first 64"
"157" 19 0 "Imburgio first 64"
"157" 20 1 "Imburgio first 64"
"157" 21 0 "Imburgio first 64"
"157" 22 0 "Imburgio first 64"
"157" 23 1 "Imburgio first 64"
"157" 24 0 "Imburgio first 64"
"157" 25 1 "Imburgio first 64"
"157" 26 1 "Imburgio first 64"
"157" 27 0 "Imburgio first 64"
"157" 29 1 "Imburgio first 64"
"157" 30 0 "Imburgio first 64"
"157" 31 1 "Imburgio first 64"
"157" 32 0 "Imburgio first 64"
"157" 33 0 "Imburgio first 64"
"157" 34 0 "Imburgio first 64"
"157" 35 0 "Imburgio first 64"
"157" 36 1 "Imburgio first 64"
"157" 37 0 "Imburgio first 64"
"157" 38 0 "Imburgio first 64"
"157" 39 0 "Imburgio first 64"
"157" 40 0 "Imburgio first 64"
"157" 41 0 "Imburgio first 64"
"157" 42 0 "Imburgio first 64"
"157" 43 1 "Imburgio first 64"
"157" 44 0 "Imburgio first 64"
"157" 45 0 "Imburgio first 64"
"157" 47 0 "Imburgio first 64"
"157" 48 0 "Imburgio first 64"
"157" 49 0 "Imburgio first 64"
"157" 50 0 "Imburgio first 64"
"157" 51 0 "Imburgio first 64"
"157" 52 1 "Imburgio first 64"
"157" 53 0 "Imburgio first 64"
"157" 54 0 "Imburgio first 64"
"157" 55 0 "Imburgio first 64"
"157" 56 0 "Imburgio first 64"
"157" 57 0 "Imburgio first 64"
"157" 58 0 "Imburgio first 64"
"157" 59 0 "Imburgio first 64"
"157" 60 0 "Imburgio first 64"
"157" 61 0 "Imburgio first 64"
"157" 62 0 "Imburgio first 64"
"157" 63 1 "Imburgio first 64"
"157" 64 0 "Imburgio first 64"
"155" 2 0 "Imburgio first 64"
"155" 3 0 "Imburgio first 64"
"155" 4 1 "Imburgio first 64"
"155" 5 0 "Imburgio first 64"
"155" 6 1 "Imburgio first 64"
"155" 7 1 "Imburgio first 64"
"155" 9 1 "Imburgio first 64"
"155" 10 0 "Imburgio first 64"
"155" 11 1 "Imburgio first 64"
"155" 12 0 "Imburgio first 64"
"155" 13 0 "Imburgio first 64"
"155" 14 1 "Imburgio first 64"
"155" 15 0 "Imburgio first 64"
"155" 16 1 "Imburgio first 64"
"155" 17 0 "Imburgio first 64"
"155" 18 1 "Imburgio first 64"
"155" 19 0 "Imburgio first 64"
"155" 21 1 "Imburgio first 64"
"155" 22 1 "Imburgio first 64"
"155" 23 0 "Imburgio first 64"
"155" 24 1 "Imburgio first 64"
"155" 25 0 "Imburgio first 64"
"155" 26 0 "Imburgio first 64"
"155" 27 1 "Imburgio first 64"
"155" 28 1 "Imburgio first 64"
"155" 29 0 "Imburgio first 64"
"155" 31 0 "Imburgio first 64"
"155" 32 0 "Imburgio first 64"
"155" 33 1 "Imburgio first 64"
"155" 34 0 "Imburgio first 64"
"155" 35 0 "Imburgio first 64"
"155" 36 0 "Imburgio first 64"
"155" 37 0 "Imburgio first 64"
"155" 38 1 "Imburgio first 64"
"155" 39 0 "Imburgio first 64"
"155" 40 0 "Imburgio first 64"
"155" 41 1 "Imburgio first 64"
"155" 42 0 "Imburgio first 64"
"155" 43 0 "Imburgio first 64"
"155" 45 0 "Imburgio first 64"
"155" 46 1 "Imburgio first 64"
"155" 47 0 "Imburgio first 64"
"155" 48 1 "Imburgio first 64"
"155" 49 0 "Imburgio first 64"
"155" 50 0 "Imburgio first 64"
"155" 51 0 "Imburgio first 64"
"155" 52 1 "Imburgio first 64"
"155" 53 0 "Imburgio first 64"
"155" 54 0 "Imburgio first 64"
"155" 55 1 "Imburgio first 64"
"155" 56 0 "Imburgio first 64"
"155" 57 0 "Imburgio first 64"
"155" 58 1 "Imburgio first 64"
"155" 59 0 "Imburgio first 64"
"155" 60 0 "Imburgio first 64"
"155" 61 1 "Imburgio first 64"
"155" 62 0 "Imburgio first 64"
"155" 63 0 "Imburgio first 64"
"155" 64 1 "Imburgio first 64"
"153" 2 0 "Imburgio first 64"
"153" 3 1 "Imburgio first 64"
"153" 4 1 "Imburgio first 64"
"153" 5 0 "Imburgio first 64"
"153" 6 1 "Imburgio first 64"
"153" 7 0 "Imburgio first 64"
"153" 9 1 "Imburgio first 64"
"153" 10 1 "Imburgio first 64"
"153" 11 1 "Imburgio first 64"
"153" 12 0 "Imburgio first 64"
"153" 13 0 "Imburgio first 64"
"153" 14 1 "Imburgio first 64"
"153" 15 0 "Imburgio first 64"
"153" 16 1 "Imburgio first 64"
"153" 17 1 "Imburgio first 64"
"153" 18 0 "Imburgio first 64"
"153" 19 0 "Imburgio first 64"
"153" 20 1 "Imburgio first 64"
"153" 21 0 "Imburgio first 64"
"153" 22 1 "Imburgio first 64"
"153" 24 1 "Imburgio first 64"
"153" 25 1 "Imburgio first 64"
"153" 27 0 "Imburgio first 64"
"153" 28 0 "Imburgio first 64"
"153" 29 1 "Imburgio first 64"
"153" 30 1 "Imburgio first 64"
"153" 31 1 "Imburgio first 64"
"153" 32 1 "Imburgio first 64"
"153" 33 1 "Imburgio first 64"
"153" 34 0 "Imburgio first 64"
"153" 35 0 "Imburgio first 64"
"153" 36 1 "Imburgio first 64"
"153" 37 0 "Imburgio first 64"
"153" 38 1 "Imburgio first 64"
"153" 39 1 "Imburgio first 64"
"153" 40 1 "Imburgio first 64"
"153" 41 1 "Imburgio first 64"
"153" 42 1 "Imburgio first 64"
"153" 43 1 "Imburgio first 64"
"153" 44 0 "Imburgio first 64"
"153" 45 0 "Imburgio first 64"
"153" 46 1 "Imburgio first 64"
"153" 47 1 "Imburgio first 64"
"153" 48 1 "Imburgio first 64"
"153" 49 0 "Imburgio first 64"
"153" 50 0 "Imburgio first 64"
"153" 51 1 "Imburgio first 64"
"153" 52 1 "Imburgio first 64"
"153" 53 1 "Imburgio first 64"
"153" 54 0 "Imburgio first 64"
"153" 55 0 "Imburgio first 64"
"153" 56 1 "Imburgio first 64"
"153" 57 0 "Imburgio first 64"
"153" 58 1 "Imburgio first 64"
"153" 59 1 "Imburgio first 64"
"153" 60 1 "Imburgio first 64"
"153" 61 1 "Imburgio first 64"
"153" 62 0 "Imburgio first 64"
"153" 63 0 "Imburgio first 64"
"153" 64 0 "Imburgio first 64"
"151" 2 0 "Imburgio first 64"
"151" 3 1 "Imburgio first 64"
"151" 4 1 "Imburgio first 64"
"151" 6 0 "Imburgio first 64"
"151" 7 1 "Imburgio first 64"
"151" 8 0 "Imburgio first 64"
"151" 9 0 "Imburgio first 64"
"151" 10 1 "Imburgio first 64"
"151" 11 0 "Imburgio first 64"
"151" 12 1 "Imburgio first 64"
"151" 13 1 "Imburgio first 64"
"151" 14 0 "Imburgio first 64"
"151" 15 1 "Imburgio first 64"
"151" 16 0 "Imburgio first 64"
"151" 17 1 "Imburgio first 64"
"151" 18 0 "Imburgio first 64"
"151" 19 1 "Imburgio first 64"
"151" 20 0 "Imburgio first 64"
"151" 21 1 "Imburgio first 64"
"151" 22 1 "Imburgio first 64"
"151" 23 1 "Imburgio first 64"
"151" 24 0 "Imburgio first 64"
"151" 25 1 "Imburgio first 64"
"151" 26 0 "Imburgio first 64"
"151" 27 1 "Imburgio first 64"
"151" 28 0 "Imburgio first 64"
"151" 29 1 "Imburgio first 64"
"151" 30 1 "Imburgio first 64"
"151" 31 1 "Imburgio first 64"
"151" 32 1 "Imburgio first 64"
"151" 33 0 "Imburgio first 64"
"151" 34 0 "Imburgio first 64"
"151" 35 0 "Imburgio first 64"
"151" 36 1 "Imburgio first 64"
"151" 37 0 "Imburgio first 64"
"151" 38 0 "Imburgio first 64"
"151" 39 0 "Imburgio first 64"
"151" 40 1 "Imburgio first 64"
"151" 41 0 "Imburgio first 64"
"151" 42 1 "Imburgio first 64"
"151" 43 0 "Imburgio first 64"
"151" 44 1 "Imburgio first 64"
"151" 45 0 "Imburgio first 64"
"151" 46 1 "Imburgio first 64"
"151" 47 1 "Imburgio first 64"
"151" 48 0 "Imburgio first 64"
"151" 51 0 "Imburgio first 64"
"151" 52 0 "Imburgio first 64"
"151" 53 1 "Imburgio first 64"
"151" 54 0 "Imburgio first 64"
"151" 55 0 "Imburgio first 64"
"151" 56 1 "Imburgio first 64"
"151" 57 0 "Imburgio first 64"
"151" 58 0 "Imburgio first 64"
"151" 59 1 "Imburgio first 64"
"151" 60 1 "Imburgio first 64"
"151" 61 0 "Imburgio first 64"
"151" 62 1 "Imburgio first 64"
"151" 63 0 "Imburgio first 64"
"151" 64 1 "Imburgio first 64"
"149" 2 1 "Imburgio first 64"
"149" 3 0 "Imburgio first 64"
"149" 4 1 "Imburgio first 64"
"149" 5 0 "Imburgio first 64"
"149" 6 1 "Imburgio first 64"
"149" 7 0 "Imburgio first 64"
"149" 8 1 "Imburgio first 64"
"149" 9 1 "Imburgio first 64"
"149" 10 1 "Imburgio first 64"
"149" 11 0 "Imburgio first 64"
"149" 12 1 "Imburgio first 64"
"149" 13 0 "Imburgio first 64"
"149" 14 1 "Imburgio first 64"
"149" 15 0 "Imburgio first 64"
"149" 16 1 "Imburgio first 64"
"149" 17 0 "Imburgio first 64"
"149" 18 1 "Imburgio first 64"
"149" 19 0 "Imburgio first 64"
"149" 20 1 "Imburgio first 64"
"149" 21 0 "Imburgio first 64"
"149" 22 1 "Imburgio first 64"
"149" 23 1 "Imburgio first 64"
"149" 24 1 "Imburgio first 64"
"149" 25 1 "Imburgio first 64"
"149" 26 0 "Imburgio first 64"
"149" 27 1 "Imburgio first 64"
"149" 28 0 "Imburgio first 64"
"149" 29 1 "Imburgio first 64"
"149" 30 0 "Imburgio first 64"
"149" 31 1 "Imburgio first 64"
"149" 32 0 "Imburgio first 64"
"149" 33 0 "Imburgio first 64"
"149" 34 1 "Imburgio first 64"
"149" 35 0 "Imburgio first 64"
"149" 36 0 "Imburgio first 64"
"149" 38 0 "Imburgio first 64"
"149" 39 0 "Imburgio first 64"
"149" 40 1 "Imburgio first 64"
"149" 41 0 "Imburgio first 64"
"149" 42 0 "Imburgio first 64"
"149" 43 1 "Imburgio first 64"
"149" 44 0 "Imburgio first 64"
"149" 45 0 "Imburgio first 64"
"149" 46 0 "Imburgio first 64"
"149" 47 0 "Imburgio first 64"
