"subj" "trialCumul" "sr" "exp"
"29" 4 0 "Frober E1 Vol First 64 trials"
"29" 5 1 "Frober E1 Vol First 64 trials"
"29" 6 1 "Frober E1 Vol First 64 trials"
"29" 7 0 "Frober E1 Vol First 64 trials"
"29" 8 0 "Frober E1 Vol First 64 trials"
"29" 9 1 "Frober E1 Vol First 64 trials"
"29" 10 1 "Frober E1 Vol First 64 trials"
"29" 11 0 "Frober E1 Vol First 64 trials"
"29" 12 1 "Frober E1 Vol First 64 trials"
"29" 13 0 "Frober E1 Vol First 64 trials"
"29" 14 1 "Frober E1 Vol First 64 trials"
"29" 15 0 "Frober E1 Vol First 64 trials"
"29" 16 1 "Frober E1 Vol First 64 trials"
"29" 17 0 "Frober E1 Vol First 64 trials"
"29" 18 1 "Frober E1 Vol First 64 trials"
"29" 20 0 "Frober E1 Vol First 64 trials"
"29" 21 1 "Frober E1 Vol First 64 trials"
"29" 22 1 "Frober E1 Vol First 64 trials"
"29" 23 0 "Frober E1 Vol First 64 trials"
"29" 24 1 "Frober E1 Vol First 64 trials"
"29" 25 0 "Frober E1 Vol First 64 trials"
"29" 26 0 "Frober E1 Vol First 64 trials"
"29" 27 1 "Frober E1 Vol First 64 trials"
"29" 28 0 "Frober E1 Vol First 64 trials"
"29" 29 1 "Frober E1 Vol First 64 trials"
"29" 30 1 "Frober E1 Vol First 64 trials"
"29" 31 1 "Frober E1 Vol First 64 trials"
"29" 32 1 "Frober E1 Vol First 64 trials"
"29" 33 0 "Frober E1 Vol First 64 trials"
"29" 35 1 "Frober E1 Vol First 64 trials"
"29" 36 1 "Frober E1 Vol First 64 trials"
"29" 37 0 "Frober E1 Vol First 64 trials"
"29" 38 1 "Frober E1 Vol First 64 trials"
"29" 39 1 "Frober E1 Vol First 64 trials"
"29" 41 1 "Frober E1 Vol First 64 trials"
"29" 42 0 "Frober E1 Vol First 64 trials"
"29" 43 0 "Frober E1 Vol First 64 trials"
"29" 44 1 "Frober E1 Vol First 64 trials"
"29" 45 0 "Frober E1 Vol First 64 trials"
"29" 46 0 "Frober E1 Vol First 64 trials"
"29" 47 0 "Frober E1 Vol First 64 trials"
"29" 48 0 "Frober E1 Vol First 64 trials"
"29" 49 1 "Frober E1 Vol First 64 trials"
"29" 50 0 "Frober E1 Vol First 64 trials"
"29" 51 0 "Frober E1 Vol First 64 trials"
"29" 52 1 "Frober E1 Vol First 64 trials"
"29" 53 0 "Frober E1 Vol First 64 trials"
"29" 54 1 "Frober E1 Vol First 64 trials"
"29" 55 1 "Frober E1 Vol First 64 trials"
"29" 56 0 "Frober E1 Vol First 64 trials"
"29" 57 1 "Frober E1 Vol First 64 trials"
"29" 58 0 "Frober E1 Vol First 64 trials"
"29" 59 0 "Frober E1 Vol First 64 trials"
"29" 60 1 "Frober E1 Vol First 64 trials"
"29" 61 0 "Frober E1 Vol First 64 trials"
"29" 62 1 "Frober E1 Vol First 64 trials"
"29" 64 1 "Frober E1 Vol First 64 trials"
"3" 2 1 "Frober E1 Vol First 64 trials"
"3" 3 1 "Frober E1 Vol First 64 trials"
"3" 6 0 "Frober E1 Vol First 64 trials"
"3" 8 1 "Frober E1 Vol First 64 trials"
"3" 10 1 "Frober E1 Vol First 64 trials"
"3" 12 1 "Frober E1 Vol First 64 trials"
"3" 14 1 "Frober E1 Vol First 64 trials"
"3" 16 1 "Frober E1 Vol First 64 trials"
"3" 17 0 "Frober E1 Vol First 64 trials"
"3" 18 0 "Frober E1 Vol First 64 trials"
"3" 19 0 "Frober E1 Vol First 64 trials"
"3" 21 0 "Frober E1 Vol First 64 trials"
"3" 23 0 "Frober E1 Vol First 64 trials"
"3" 24 0 "Frober E1 Vol First 64 trials"
"3" 25 0 "Frober E1 Vol First 64 trials"
"3" 26 0 "Frober E1 Vol First 64 trials"
"3" 28 0 "Frober E1 Vol First 64 trials"
"3" 30 0 "Frober E1 Vol First 64 trials"
"3" 31 1 "Frober E1 Vol First 64 trials"
"3" 34 0 "Frober E1 Vol First 64 trials"
"3" 36 0 "Frober E1 Vol First 64 trials"
"3" 37 0 "Frober E1 Vol First 64 trials"
"3" 38 0 "Frober E1 Vol First 64 trials"
"3" 39 0 "Frober E1 Vol First 64 trials"
"3" 40 1 "Frober E1 Vol First 64 trials"
"3" 41 0 "Frober E1 Vol First 64 trials"
"3" 43 1 "Frober E1 Vol First 64 trials"
"3" 44 0 "Frober E1 Vol First 64 trials"
"3" 45 0 "Frober E1 Vol First 64 trials"
"3" 46 0 "Frober E1 Vol First 64 trials"
"3" 52 1 "Frober E1 Vol First 64 trials"
"3" 55 0 "Frober E1 Vol First 64 trials"
"3" 56 1 "Frober E1 Vol First 64 trials"
"3" 59 1 "Frober E1 Vol First 64 trials"
"3" 60 0 "Frober E1 Vol First 64 trials"
"3" 61 0 "Frober E1 Vol First 64 trials"
"3" 62 0 "Frober E1 Vol First 64 trials"
"30" 2 0 "Frober E1 Vol First 64 trials"
"30" 3 0 "Frober E1 Vol First 64 trials"
"30" 5 1 "Frober E1 Vol First 64 trials"
"30" 6 1 "Frober E1 Vol First 64 trials"
"30" 7 0 "Frober E1 Vol First 64 trials"
"30" 8 1 "Frober E1 Vol First 64 trials"
"30" 9 0 "Frober E1 Vol First 64 trials"
"30" 10 0 "Frober E1 Vol First 64 trials"
"30" 11 0 "Frober E1 Vol First 64 trials"
"30" 12 0 "Frober E1 Vol First 64 trials"
"30" 13 0 "Frober E1 Vol First 64 trials"
"30" 14 0 "Frober E1 Vol First 64 trials"
"30" 15 0 "Frober E1 Vol First 64 trials"
"30" 16 1 "Frober E1 Vol First 64 trials"
"30" 17 0 "Frober E1 Vol First 64 trials"
"30" 18 1 "Frober E1 Vol First 64 trials"
"30" 19 1 "Frober E1 Vol First 64 trials"
"30" 20 1 "Frober E1 Vol First 64 trials"
"30" 21 0 "Frober E1 Vol First 64 trials"
"30" 22 1 "Frober E1 Vol First 64 trials"
"30" 24 0 "Frober E1 Vol First 64 trials"
"30" 25 1 "Frober E1 Vol First 64 trials"
"30" 27 0 "Frober E1 Vol First 64 trials"
"30" 28 0 "Frober E1 Vol First 64 trials"
"30" 29 0 "Frober E1 Vol First 64 trials"
"30" 30 1 "Frober E1 Vol First 64 trials"
"30" 31 0 "Frober E1 Vol First 64 trials"
"30" 33 0 "Frober E1 Vol First 64 trials"
"30" 34 0 "Frober E1 Vol First 64 trials"
"30" 35 1 "Frober E1 Vol First 64 trials"
"30" 36 0 "Frober E1 Vol First 64 trials"
"30" 37 0 "Frober E1 Vol First 64 trials"
"30" 38 0 "Frober E1 Vol First 64 trials"
"30" 39 1 "Frober E1 Vol First 64 trials"
"30" 40 0 "Frober E1 Vol First 64 trials"
"30" 41 0 "Frober E1 Vol First 64 trials"
"30" 42 0 "Frober E1 Vol First 64 trials"
"30" 43 1 "Frober E1 Vol First 64 trials"
"30" 44 0 "Frober E1 Vol First 64 trials"
"30" 45 1 "Frober E1 Vol First 64 trials"
"30" 46 0 "Frober E1 Vol First 64 trials"
"30" 47 1 "Frober E1 Vol First 64 trials"
"30" 48 0 "Frober E1 Vol First 64 trials"
"30" 49 0 "Frober E1 Vol First 64 trials"
"30" 50 1 "Frober E1 Vol First 64 trials"
"30" 51 0 "Frober E1 Vol First 64 trials"
"30" 53 0 "Frober E1 Vol First 64 trials"
"30" 54 0 "Frober E1 Vol First 64 trials"
"30" 55 1 "Frober E1 Vol First 64 trials"
"30" 56 0 "Frober E1 Vol First 64 trials"
"30" 57 0 "Frober E1 Vol First 64 trials"
"30" 58 0 "Frober E1 Vol First 64 trials"
"30" 59 0 "Frober E1 Vol First 64 trials"
"30" 60 1 "Frober E1 Vol First 64 trials"
"30" 61 0 "Frober E1 Vol First 64 trials"
"30" 63 0 "Frober E1 Vol First 64 trials"
"30" 64 0 "Frober E1 Vol First 64 trials"
"31" 2 1 "Frober E1 Vol First 64 trials"
"31" 5 1 "Frober E1 Vol First 64 trials"
"31" 7 0 "Frober E1 Vol First 64 trials"
"31" 9 0 "Frober E1 Vol First 64 trials"
"31" 10 1 "Frober E1 Vol First 64 trials"
"31" 12 1 "Frober E1 Vol First 64 trials"
"31" 13 0 "Frober E1 Vol First 64 trials"
"31" 14 0 "Frober E1 Vol First 64 trials"
"31" 17 0 "Frober E1 Vol First 64 trials"
"31" 18 1 "Frober E1 Vol First 64 trials"
"31" 19 0 "Frober E1 Vol First 64 trials"
"31" 20 0 "Frober E1 Vol First 64 trials"
"31" 21 0 "Frober E1 Vol First 64 trials"
"31" 23 0 "Frober E1 Vol First 64 trials"
"31" 24 0 "Frober E1 Vol First 64 trials"
"31" 25 1 "Frober E1 Vol First 64 trials"
"31" 27 0 "Frober E1 Vol First 64 trials"
"31" 28 1 "Frober E1 Vol First 64 trials"
"31" 29 0 "Frober E1 Vol First 64 trials"
"31" 30 0 "Frober E1 Vol First 64 trials"
"31" 32 0 "Frober E1 Vol First 64 trials"
"31" 33 0 "Frober E1 Vol First 64 trials"
"31" 34 1 "Frober E1 Vol First 64 trials"
"31" 35 1 "Frober E1 Vol First 64 trials"
"31" 36 1 "Frober E1 Vol First 64 trials"
"31" 37 0 "Frober E1 Vol First 64 trials"
"31" 38 0 "Frober E1 Vol First 64 trials"
"31" 39 1 "Frober E1 Vol First 64 trials"
"31" 42 1 "Frober E1 Vol First 64 trials"
"31" 43 1 "Frober E1 Vol First 64 trials"
"31" 44 0 "Frober E1 Vol First 64 trials"
"31" 45 1 "Frober E1 Vol First 64 trials"
"31" 46 0 "Frober E1 Vol First 64 trials"
"31" 47 0 "Frober E1 Vol First 64 trials"
"31" 48 1 "Frober E1 Vol First 64 trials"
"31" 49 0 "Frober E1 Vol First 64 trials"
"31" 50 1 "Frober E1 Vol First 64 trials"
"31" 51 0 "Frober E1 Vol First 64 trials"
"31" 54 1 "Frober E1 Vol First 64 trials"
"31" 56 0 "Frober E1 Vol First 64 trials"
"31" 57 0 "Frober E1 Vol First 64 trials"
"31" 59 0 "Frober E1 Vol First 64 trials"
"31" 60 0 "Frober E1 Vol First 64 trials"
"31" 61 0 "Frober E1 Vol First 64 trials"
"31" 62 0 "Frober E1 Vol First 64 trials"
"31" 63 1 "Frober E1 Vol First 64 trials"
"31" 64 1 "Frober E1 Vol First 64 trials"
"32" 3 0 "Frober E1 Vol First 64 trials"
"32" 5 0 "Frober E1 Vol First 64 trials"
"32" 6 1 "Frober E1 Vol First 64 trials"
"32" 7 1 "Frober E1 Vol First 64 trials"
"32" 10 1 "Frober E1 Vol First 64 trials"
"32" 11 0 "Frober E1 Vol First 64 trials"
"32" 12 0 "Frober E1 Vol First 64 trials"
"32" 13 0 "Frober E1 Vol First 64 trials"
"32" 14 0 "Frober E1 Vol First 64 trials"
"32" 15 0 "Frober E1 Vol First 64 trials"
"32" 17 0 "Frober E1 Vol First 64 trials"
"32" 18 0 "Frober E1 Vol First 64 trials"
"32" 19 0 "Frober E1 Vol First 64 trials"
"32" 20 0 "Frober E1 Vol First 64 trials"
"32" 22 0 "Frober E1 Vol First 64 trials"
"32" 23 0 "Frober E1 Vol First 64 trials"
"32" 25 1 "Frober E1 Vol First 64 trials"
"32" 26 0 "Frober E1 Vol First 64 trials"
"32" 27 0 "Frober E1 Vol First 64 trials"
"32" 28 0 "Frober E1 Vol First 64 trials"
"32" 29 0 "Frober E1 Vol First 64 trials"
"32" 30 0 "Frober E1 Vol First 64 trials"
"32" 31 0 "Frober E1 Vol First 64 trials"
"32" 32 0 "Frober E1 Vol First 64 trials"
"32" 34 1 "Frober E1 Vol First 64 trials"
"32" 35 1 "Frober E1 Vol First 64 trials"
"32" 36 1 "Frober E1 Vol First 64 trials"
"32" 38 0 "Frober E1 Vol First 64 trials"
"32" 39 0 "Frober E1 Vol First 64 trials"
"32" 40 1 "Frober E1 Vol First 64 trials"
"32" 41 1 "Frober E1 Vol First 64 trials"
"32" 42 0 "Frober E1 Vol First 64 trials"
"32" 43 1 "Frober E1 Vol First 64 trials"
"32" 44 1 "Frober E1 Vol First 64 trials"
"32" 46 1 "Frober E1 Vol First 64 trials"
"32" 47 1 "Frober E1 Vol First 64 trials"
"32" 48 1 "Frober E1 Vol First 64 trials"
"32" 50 0 "Frober E1 Vol First 64 trials"
"32" 51 1 "Frober E1 Vol First 64 trials"
"32" 52 0 "Frober E1 Vol First 64 trials"
"32" 55 0 "Frober E1 Vol First 64 trials"
"32" 57 0 "Frober E1 Vol First 64 trials"
"32" 58 1 "Frober E1 Vol First 64 trials"
"32" 59 0 "Frober E1 Vol First 64 trials"
"32" 61 1 "Frober E1 Vol First 64 trials"
"32" 62 1 "Frober E1 Vol First 64 trials"
"32" 63 1 "Frober E1 Vol First 64 trials"
"32" 64 1 "Frober E1 Vol First 64 trials"
"4" 2 0 "Frober E1 Vol First 64 trials"
"4" 3 1 "Frober E1 Vol First 64 trials"
"4" 5 1 "Frober E1 Vol First 64 trials"
"4" 6 0 "Frober E1 Vol First 64 trials"
"4" 7 0 "Frober E1 Vol First 64 trials"
"4" 8 0 "Frober E1 Vol First 64 trials"
"4" 9 1 "Frober E1 Vol First 64 trials"
"4" 10 0 "Frober E1 Vol First 64 trials"
"4" 11 0 "Frober E1 Vol First 64 trials"
"4" 12 1 "Frober E1 Vol First 64 trials"
"4" 13 0 "Frober E1 Vol First 64 trials"
"4" 14 0 "Frober E1 Vol First 64 trials"
"4" 15 0 "Frober E1 Vol First 64 trials"
"4" 16 1 "Frober E1 Vol First 64 trials"
"4" 17 0 "Frober E1 Vol First 64 trials"
"4" 18 0 "Frober E1 Vol First 64 trials"
"4" 19 0 "Frober E1 Vol First 64 trials"
"4" 21 1 "Frober E1 Vol First 64 trials"
"4" 23 0 "Frober E1 Vol First 64 trials"
"4" 24 0 "Frober E1 Vol First 64 trials"
"4" 25 0 "Frober E1 Vol First 64 trials"
"4" 26 1 "Frober E1 Vol First 64 trials"
"4" 27 0 "Frober E1 Vol First 64 trials"
"4" 28 0 "Frober E1 Vol First 64 trials"
"4" 29 0 "Frober E1 Vol First 64 trials"
"4" 30 1 "Frober E1 Vol First 64 trials"
"4" 31 0 "Frober E1 Vol First 64 trials"
"4" 32 0 "Frober E1 Vol First 64 trials"
"4" 33 0 "Frober E1 Vol First 64 trials"
"4" 34 0 "Frober E1 Vol First 64 trials"
"4" 35 0 "Frober E1 Vol First 64 trials"
"4" 36 0 "Frober E1 Vol First 64 trials"
"4" 37 0 "Frober E1 Vol First 64 trials"
"4" 38 1 "Frober E1 Vol First 64 trials"
"4" 40 0 "Frober E1 Vol First 64 trials"
"4" 41 0 "Frober E1 Vol First 64 trials"
"4" 42 0 "Frober E1 Vol First 64 trials"
"4" 43 0 "Frober E1 Vol First 64 trials"
"4" 44 0 "Frober E1 Vol First 64 trials"
"4" 45 0 "Frober E1 Vol First 64 trials"
"4" 46 1 "Frober E1 Vol First 64 trials"
"4" 47 0 "Frober E1 Vol First 64 trials"
"4" 48 0 "Frober E1 Vol First 64 trials"
"4" 49 0 "Frober E1 Vol First 64 trials"
"4" 50 0 "Frober E1 Vol First 64 trials"
"4" 51 0 "Frober E1 Vol First 64 trials"
"4" 52 0 "Frober E1 Vol First 64 trials"
"4" 53 0 "Frober E1 Vol First 64 trials"
"4" 54 0 "Frober E1 Vol First 64 trials"
"4" 55 0 "Frober E1 Vol First 64 trials"
"4" 56 0 "Frober E1 Vol First 64 trials"
"4" 57 0 "Frober E1 Vol First 64 trials"
"4" 58 1 "Frober E1 Vol First 64 trials"
"4" 59 0 "Frober E1 Vol First 64 trials"
"4" 61 0 "Frober E1 Vol First 64 trials"
"4" 62 0 "Frober E1 Vol First 64 trials"
"4" 63 0 "Frober E1 Vol First 64 trials"
"4" 64 0 "Frober E1 Vol First 64 trials"
"5" 2 0 "Frober E1 Vol First 64 trials"
"5" 3 0 "Frober E1 Vol First 64 trials"
"5" 5 0 "Frober E1 Vol First 64 trials"
"5" 6 0 "Frober E1 Vol First 64 trials"
"5" 8 0 "Frober E1 Vol First 64 trials"
"5" 9 1 "Frober E1 Vol First 64 trials"
"5" 10 0 "Frober E1 Vol First 64 trials"
"5" 11 0 "Frober E1 Vol First 64 trials"
"5" 12 0 "Frober E1 Vol First 64 trials"
"5" 13 0 "Frober E1 Vol First 64 trials"
"5" 14 1 "Frober E1 Vol First 64 trials"
"5" 15 0 "Frober E1 Vol First 64 trials"
"5" 16 0 "Frober E1 Vol First 64 trials"
"5" 17 0 "Frober E1 Vol First 64 trials"
"5" 18 0 "Frober E1 Vol First 64 trials"
"5" 19 0 "Frober E1 Vol First 64 trials"
"5" 20 1 "Frober E1 Vol First 64 trials"
"5" 21 0 "Frober E1 Vol First 64 trials"
"5" 22 0 "Frober E1 Vol First 64 trials"
"5" 23 0 "Frober E1 Vol First 64 trials"
"5" 24 0 "Frober E1 Vol First 64 trials"
"5" 25 1 "Frober E1 Vol First 64 trials"
"5" 26 0 "Frober E1 Vol First 64 trials"
"5" 27 0 "Frober E1 Vol First 64 trials"
"5" 29 0 "Frober E1 Vol First 64 trials"
"5" 30 0 "Frober E1 Vol First 64 trials"
"5" 31 0 "Frober E1 Vol First 64 trials"
"5" 33 0 "Frober E1 Vol First 64 trials"
"5" 34 0 "Frober E1 Vol First 64 trials"
"5" 36 1 "Frober E1 Vol First 64 trials"
"5" 37 0 "Frober E1 Vol First 64 trials"
"5" 39 0 "Frober E1 Vol First 64 trials"
"5" 40 0 "Frober E1 Vol First 64 trials"
"5" 42 0 "Frober E1 Vol First 64 trials"
"5" 43 0 "Frober E1 Vol First 64 trials"
"5" 44 0 "Frober E1 Vol First 64 trials"
"5" 45 0 "Frober E1 Vol First 64 trials"
"5" 46 0 "Frober E1 Vol First 64 trials"
"5" 47 1 "Frober E1 Vol First 64 trials"
"5" 48 0 "Frober E1 Vol First 64 trials"
"5" 49 0 "Frober E1 Vol First 64 trials"
"5" 50 0 "Frober E1 Vol First 64 trials"
"5" 51 0 "Frober E1 Vol First 64 trials"
"5" 52 0 "Frober E1 Vol First 64 trials"
"5" 53 0 "Frober E1 Vol First 64 trials"
"5" 54 1 "Frober E1 Vol First 64 trials"
"5" 55 0 "Frober E1 Vol First 64 trials"
"5" 56 0 "Frober E1 Vol First 64 trials"
"5" 57 0 "Frober E1 Vol First 64 trials"
"5" 58 0 "Frober E1 Vol First 64 trials"
"5" 59 0 "Frober E1 Vol First 64 trials"
"5" 60 0 "Frober E1 Vol First 64 trials"
"5" 61 0 "Frober E1 Vol First 64 trials"
"5" 62 0 "Frober E1 Vol First 64 trials"
"5" 63 0 "Frober E1 Vol First 64 trials"
"5" 64 0 "Frober E1 Vol First 64 trials"
"6" 2 0 "Frober E1 Vol First 64 trials"
"6" 3 1 "Frober E1 Vol First 64 trials"
"6" 4 0 "Frober E1 Vol First 64 trials"
"6" 5 0 "Frober E1 Vol First 64 trials"
"6" 6 0 "Frober E1 Vol First 64 trials"
"6" 7 0 "Frober E1 Vol First 64 trials"
"6" 9 0 "Frober E1 Vol First 64 trials"
"6" 11 0 "Frober E1 Vol First 64 trials"
"6" 12 0 "Frober E1 Vol First 64 trials"
"6" 13 0 "Frober E1 Vol First 64 trials"
"6" 14 0 "Frober E1 Vol First 64 trials"
"6" 15 0 "Frober E1 Vol First 64 trials"
"6" 16 1 "Frober E1 Vol First 64 trials"
"6" 17 0 "Frober E1 Vol First 64 trials"
"6" 18 0 "Frober E1 Vol First 64 trials"
"6" 19 0 "Frober E1 Vol First 64 trials"
"6" 20 1 "Frober E1 Vol First 64 trials"
"6" 21 0 "Frober E1 Vol First 64 trials"
"6" 22 0 "Frober E1 Vol First 64 trials"
"6" 23 0 "Frober E1 Vol First 64 trials"
"6" 24 1 "Frober E1 Vol First 64 trials"
"6" 25 0 "Frober E1 Vol First 64 trials"
"6" 26 0 "Frober E1 Vol First 64 trials"
"6" 27 1 "Frober E1 Vol First 64 trials"
"6" 28 0 "Frober E1 Vol First 64 trials"
"6" 29 0 "Frober E1 Vol First 64 trials"
"6" 31 0 "Frober E1 Vol First 64 trials"
"6" 32 0 "Frober E1 Vol First 64 trials"
"6" 34 0 "Frober E1 Vol First 64 trials"
"6" 35 0 "Frober E1 Vol First 64 trials"
"6" 37 1 "Frober E1 Vol First 64 trials"
"6" 38 0 "Frober E1 Vol First 64 trials"
"6" 40 0 "Frober E1 Vol First 64 trials"
"6" 41 0 "Frober E1 Vol First 64 trials"
"6" 42 0 "Frober E1 Vol First 64 trials"
"6" 43 0 "Frober E1 Vol First 64 trials"
"6" 44 1 "Frober E1 Vol First 64 trials"
"6" 45 0 "Frober E1 Vol First 64 trials"
"6" 46 0 "Frober E1 Vol First 64 trials"
"6" 47 1 "Frober E1 Vol First 64 trials"
"6" 48 0 "Frober E1 Vol First 64 trials"
"6" 49 0 "Frober E1 Vol First 64 trials"
"6" 51 0 "Frober E1 Vol First 64 trials"
"6" 52 0 "Frober E1 Vol First 64 trials"
"6" 53 0 "Frober E1 Vol First 64 trials"
"6" 54 0 "Frober E1 Vol First 64 trials"
"6" 55 0 "Frober E1 Vol First 64 trials"
"6" 56 0 "Frober E1 Vol First 64 trials"
"6" 57 0 "Frober E1 Vol First 64 trials"
"6" 58 1 "Frober E1 Vol First 64 trials"
"6" 59 0 "Frober E1 Vol First 64 trials"
"6" 60 0 "Frober E1 Vol First 64 trials"
"6" 62 0 "Frober E1 Vol First 64 trials"
"6" 63 0 "Frober E1 Vol First 64 trials"
"6" 64 0 "Frober E1 Vol First 64 trials"
"7" 2 0 "Frober E1 Vol First 64 trials"
"7" 3 1 "Frober E1 Vol First 64 trials"
"7" 4 0 "Frober E1 Vol First 64 trials"
"7" 5 0 "Frober E1 Vol First 64 trials"
"7" 6 1 "Frober E1 Vol First 64 trials"
"7" 7 0 "Frober E1 Vol First 64 trials"
"7" 8 1 "Frober E1 Vol First 64 trials"
"7" 9 0 "Frober E1 Vol First 64 trials"
"7" 10 0 "Frober E1 Vol First 64 trials"
"7" 11 0 "Frober E1 Vol First 64 trials"
"7" 12 1 "Frober E1 Vol First 64 trials"
"7" 13 0 "Frober E1 Vol First 64 trials"
"7" 14 0 "Frober E1 Vol First 64 trials"
"7" 15 0 "Frober E1 Vol First 64 trials"
"7" 16 1 "Frober E1 Vol First 64 trials"
"7" 17 0 "Frober E1 Vol First 64 trials"
"7" 18 0 "Frober E1 Vol First 64 trials"
"7" 19 1 "Frober E1 Vol First 64 trials"
"7" 21 1 "Frober E1 Vol First 64 trials"
"7" 22 0 "Frober E1 Vol First 64 trials"
"7" 23 1 "Frober E1 Vol First 64 trials"
"7" 24 0 "Frober E1 Vol First 64 trials"
"7" 25 0 "Frober E1 Vol First 64 trials"
"7" 26 1 "Frober E1 Vol First 64 trials"
"7" 27 0 "Frober E1 Vol First 64 trials"
"7" 28 0 "Frober E1 Vol First 64 trials"
"7" 29 0 "Frober E1 Vol First 64 trials"
"7" 30 0 "Frober E1 Vol First 64 trials"
"7" 31 0 "Frober E1 Vol First 64 trials"
"7" 32 1 "Frober E1 Vol First 64 trials"
"7" 33 0 "Frober E1 Vol First 64 trials"
"7" 34 0 "Frober E1 Vol First 64 trials"
"7" 35 0 "Frober E1 Vol First 64 trials"
"7" 36 1 "Frober E1 Vol First 64 trials"
"7" 37 0 "Frober E1 Vol First 64 trials"
"7" 39 1 "Frober E1 Vol First 64 trials"
"7" 40 1 "Frober E1 Vol First 64 trials"
"7" 41 0 "Frober E1 Vol First 64 trials"
"7" 42 0 "Frober E1 Vol First 64 trials"
"7" 43 1 "Frober E1 Vol First 64 trials"
"7" 44 0 "Frober E1 Vol First 64 trials"
"7" 45 1 "Frober E1 Vol First 64 trials"
"7" 46 0 "Frober E1 Vol First 64 trials"
"7" 47 0 "Frober E1 Vol First 64 trials"
"7" 48 0 "Frober E1 Vol First 64 trials"
"7" 49 1 "Frober E1 Vol First 64 trials"
"7" 50 0 "Frober E1 Vol First 64 trials"
"7" 51 0 "Frober E1 Vol First 64 trials"
"7" 52 1 "Frober E1 Vol First 64 trials"
"7" 53 0 "Frober E1 Vol First 64 trials"
"7" 54 1 "Frober E1 Vol First 64 trials"
"7" 55 0 "Frober E1 Vol First 64 trials"
"7" 56 0 "Frober E1 Vol First 64 trials"
"7" 57 0 "Frober E1 Vol First 64 trials"
"7" 58 1 "Frober E1 Vol First 64 trials"
"7" 59 0 "Frober E1 Vol First 64 trials"
"7" 60 0 "Frober E1 Vol First 64 trials"
"7" 61 0 "Frober E1 Vol First 64 trials"
"7" 62 1 "Frober E1 Vol First 64 trials"
"7" 63 0 "Frober E1 Vol First 64 trials"
"7" 64 0 "Frober E1 Vol First 64 trials"
"8" 2 0 "Frober E1 Vol First 64 trials"
"8" 3 1 "Frober E1 Vol First 64 trials"
"8" 4 1 "Frober E1 Vol First 64 trials"
"8" 5 1 "Frober E1 Vol First 64 trials"
"8" 6 0 "Frober E1 Vol First 64 trials"
"8" 8 1 "Frober E1 Vol First 64 trials"
"8" 9 1 "Frober E1 Vol First 64 trials"
"8" 10 0 "Frober E1 Vol First 64 trials"
"8" 11 1 "Frober E1 Vol First 64 trials"
"8" 12 1 "Frober E1 Vol First 64 trials"
"8" 13 0 "Frober E1 Vol First 64 trials"
"8" 14 1 "Frober E1 Vol First 64 trials"
"8" 15 1 "Frober E1 Vol First 64 trials"
"8" 16 0 "Frober E1 Vol First 64 trials"
"8" 17 0 "Frober E1 Vol First 64 trials"
"8" 18 0 "Frober E1 Vol First 64 trials"
"8" 19 1 "Frober E1 Vol First 64 trials"
"8" 20 1 "Frober E1 Vol First 64 trials"
"8" 21 1 "Frober E1 Vol First 64 trials"
"8" 22 1 "Frober E1 Vol First 64 trials"
"8" 23 1 "Frober E1 Vol First 64 trials"
"8" 24 1 "Frober E1 Vol First 64 trials"
"8" 25 0 "Frober E1 Vol First 64 trials"
"8" 26 0 "Frober E1 Vol First 64 trials"
"8" 27 0 "Frober E1 Vol First 64 trials"
"8" 28 1 "Frober E1 Vol First 64 trials"
"8" 29 0 "Frober E1 Vol First 64 trials"
"8" 30 0 "Frober E1 Vol First 64 trials"
"8" 31 1 "Frober E1 Vol First 64 trials"
"8" 32 1 "Frober E1 Vol First 64 trials"
"8" 33 1 "Frober E1 Vol First 64 trials"
"8" 34 1 "Frober E1 Vol First 64 trials"
"8" 35 1 "Frober E1 Vol First 64 trials"
"8" 36 1 "Frober E1 Vol First 64 trials"
"8" 37 1 "Frober E1 Vol First 64 trials"
"8" 38 0 "Frober E1 Vol First 64 trials"
"8" 39 0 "Frober E1 Vol First 64 trials"
"8" 41 0 "Frober E1 Vol First 64 trials"
"8" 42 0 "Frober E1 Vol First 64 trials"
"8" 43 1 "Frober E1 Vol First 64 trials"
"8" 44 1 "Frober E1 Vol First 64 trials"
"8" 45 1 "Frober E1 Vol First 64 trials"
"8" 46 0 "Frober E1 Vol First 64 trials"
"8" 47 1 "Frober E1 Vol First 64 trials"
"8" 48 1 "Frober E1 Vol First 64 trials"
"8" 49 0 "Frober E1 Vol First 64 trials"
"8" 50 1 "Frober E1 Vol First 64 trials"
"8" 51 0 "Frober E1 Vol First 64 trials"
"8" 52 1 "Frober E1 Vol First 64 trials"
"8" 53 0 "Frober E1 Vol First 64 trials"
"8" 54 0 "Frober E1 Vol First 64 trials"
"8" 55 1 "Frober E1 Vol First 64 trials"
"8" 56 0 "Frober E1 Vol First 64 trials"
"8" 57 1 "Frober E1 Vol First 64 trials"
"8" 58 0 "Frober E1 Vol First 64 trials"
"8" 59 1 "Frober E1 Vol First 64 trials"
"8" 60 1 "Frober E1 Vol First 64 trials"
"8" 61 0 "Frober E1 Vol First 64 trials"
"8" 62 0 "Frober E1 Vol First 64 trials"
"8" 63 1 "Frober E1 Vol First 64 trials"
"8" 64 1 "Frober E1 Vol First 64 trials"
